patent_id
US10093277_B2
US2020357186_A1
WO2019144141_A1
US2020357178_A1
EP3736729_A1
US2018056938_A1
US2020364588_A1
US2020336705_A1
US10828551_B2
US2020143454_A1
WO2020225756_A1
US2020137115_A1
