patent_id
EP3502924_B1
US2019251366_A1
US2018322337_A1
US10888735_B2
US2016260015_A1
US9875550_B2
US10668353_B2
US2008215607_A1
US2011191372_A1
WO2019021315_A1
WO2018126323_A1
EP3502924_A1
US2020289907_A1
US2015066448_A1
US2020005165_A1
US10140575_B2
