patent_id
US10825183_B2
US10542222_B2
US10516857_B2
WO2020072576_A1
US2017073934_A1
WO2020165412_A1
US2016292520_A1
US2016253563_A1
US2020293877_A1
US10465362_B2
WO2020205029_A1
US2012150453_A1
US9058619_B2
US2020337407_A1
WO2017120224_A1
US2020386887_A1
WO2012009677_A2
US2013129149_A1
US2020349354_A1
US10679078_B2
US2020386563_A1
EP3154024_A1
US9861151_B2
US2019268550_A1
US2020386562_A1
US2020046059_A1
EP2446341_B1
US6594524_B2
US2019052845_A1
US2020402282_A1
US10825254_B1
US2020214559_A1
WO2020210879_A1
WO2020244770_A1
US2020293394_A1
US2020326537_A1
US2016260261_A1
US2019096067_A1
US2019236384_A1
US10448692_B2
US10901834_B2
US2020080858_A1
US2020329801_A1
EP3695788_A1
US2020311951_A1
US10883847_B2
US2009119604_A1
